"RequestID","Boro","Yr","M","D","HH","MM","Vol","SegmentID","WktGeom","street","fromSt","toSt","Direction"
"36741","Bronx","2024","2","28","16","30","97","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","16","45","82","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","17","0","85","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","17","15","79","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","17","30","74","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","17","45","108","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","18","0","85","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","18","15","112","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","18","30","88","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","18","45","94","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","19","0","116","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","19","15","99","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","19","30","88","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","19","45","86","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","20","0","84","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","20","15","65","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","20","30","67","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","20","45","67","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","21","0","67","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","21","15","70","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","21","30","60","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","21","45","60","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","22","0","46","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","22","15","59","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","22","30","51","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","22","45","44","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","23","0","51","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","23","15","37","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","23","30","39","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","23","45","35","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","29","0","0","48","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","29","0","15","43","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","29","0","30","49","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","29","0","45","37","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","29","1","0","39","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","29","1","15","24","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","29","1","30","31","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","29","1","45","23","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","29","2","0","33","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","29","2","15","29","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","29","2","30","25","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"37160","Bronx","2024","1","15","16","30","59","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","15","16","45","63","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","15","17","0","53","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","15","17","15","61","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","15","17","30","58","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","15","17","45","77","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","15","18","0","57","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","15","18","15","49","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","15","18","30","36","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","15","18","45","51","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","15","19","0","42","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","15","19","15","46","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","15","19","30","61","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","15","19","45","36","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","15","20","0","28","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","15","20","15","34","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","15","20","30","37","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","15","20","45","27","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","15","21","0","33","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","15","21","15","30","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","15","21","30","24","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","15","21","45","35","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","15","22","0","22","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","15","22","15","36","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","15","22","30","26","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","15","22","45","26","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","15","23","0","25","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","15","23","15","16","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","15","23","30","22","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","15","23","45","17","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","0","0","11","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","0","15","14","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","0","30","20","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","0","45","16","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","1","0","11","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","1","15","8","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","1","30","14","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","1","45","6","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","2","0","13","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","2","15","11","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","2","30","10","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","2","45","11","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","3","0","7","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","3","15","7","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
