toll_date,toll_hour,toll_10_minute_block,minute_of_hour,hour_of_day,day_of_week_int,day_of_week,toll_week,time_period,vehicle_class,detection_group,detection_region,crz_entries,excluded_roadway_entries
2025-01-13T00:00:00.000,2025-01-13T01:00:00.000,2025-01-13T01:50:00.000,50,1,2,Monday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,East 60th St,East 60th St,2,0
2025-01-13T00:00:00.000,2025-01-13T01:00:00.000,2025-01-13T01:50:00.000,50,1,2,Monday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,FDR Drive at 60th St,FDR Drive,0,0
2025-01-13T00:00:00.000,2025-01-13T01:00:00.000,2025-01-13T01:50:00.000,50,1,2,Monday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Holland Tunnel,New Jersey,0,0
2025-01-13T00:00:00.000,2025-01-13T01:00:00.000,2025-01-13T01:50:00.000,50,1,2,Monday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Lincoln Tunnel,New Jersey,2,0
2025-01-13T00:00:00.000,2025-01-13T01:00:00.000,2025-01-13T01:50:00.000,50,1,2,Monday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Queens Midtown Tunnel,Queens,0,0
2025-01-13T00:00:00.000,2025-01-13T01:00:00.000,2025-01-13T01:50:00.000,50,1,2,Monday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Queensboro Bridge,Queens,0,0
2025-01-13T00:00:00.000,2025-01-13T01:00:00.000,2025-01-13T01:50:00.000,50,1,2,Monday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,West 60th St,West 60th St,0,0
2025-01-13T00:00:00.000,2025-01-13T01:00:00.000,2025-01-13T01:50:00.000,50,1,2,Monday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,West Side Highway at 60th St,West Side Highway,0,0
2025-01-13T00:00:00.000,2025-01-13T01:00:00.000,2025-01-13T01:50:00.000,50,1,2,Monday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Brooklyn Bridge,Brooklyn,27,13
2025-01-13T00:00:00.000,2025-01-13T01:00:00.000,2025-01-13T01:50:00.000,50,1,2,Monday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Hugh L. Carey Tunnel,Brooklyn,0,0
2025-01-13T00:00:00.000,2025-01-13T01:00:00.000,2025-01-13T01:50:00.000,50,1,2,Monday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Manhattan Bridge,Brooklyn,18,0
2025-01-13T00:00:00.000,2025-01-13T01:00:00.000,2025-01-13T01:50:00.000,50,1,2,Monday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Williamsburg Bridge,Brooklyn,50,0
2025-01-13T00:00:00.000,2025-01-13T01:00:00.000,2025-01-13T01:50:00.000,50,1,2,Monday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,East 60th St,East 60th St,73,0
2025-01-13T00:00:00.000,2025-01-13T01:00:00.000,2025-01-13T01:50:00.000,50,1,2,Monday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,FDR Drive at 60th St,FDR Drive,31,17
2025-01-13T00:00:00.000,2025-01-13T01:00:00.000,2025-01-13T01:50:00.000,50,1,2,Monday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Holland Tunnel,New Jersey,13,0
2025-01-13T00:00:00.000,2025-01-13T01:00:00.000,2025-01-13T01:50:00.000,50,1,2,Monday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Lincoln Tunnel,New Jersey,11,0
2025-01-13T00:00:00.000,2025-01-13T01:00:00.000,2025-01-13T01:50:00.000,50,1,2,Monday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Queens Midtown Tunnel,Queens,11,0
2025-01-13T00:00:00.000,2025-01-13T01:00:00.000,2025-01-13T01:50:00.000,50,1,2,Monday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Queensboro Bridge,Queens,38,0
2025-01-13T00:00:00.000,2025-01-13T01:00:00.000,2025-01-13T01:50:00.000,50,1,2,Monday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,West 60th St,West 60th St,28,0
2025-01-13T00:00:00.000,2025-01-13T01:00:00.000,2025-01-13T01:50:00.000,50,1,2,Monday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,West Side Highway at 60th St,West Side Highway,27,1
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Brooklyn Bridge,Brooklyn,15,20
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Hugh L. Carey Tunnel,Brooklyn,3,1
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Manhattan Bridge,Brooklyn,16,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Williamsburg Bridge,Brooklyn,16,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",East 60th St,East 60th St,48,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",FDR Drive at 60th St,FDR Drive,26,31
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Holland Tunnel,New Jersey,19,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Lincoln Tunnel,New Jersey,29,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Queens Midtown Tunnel,Queens,13,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Queensboro Bridge,Queens,24,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",West 60th St,West 60th St,12,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",West Side Highway at 60th St,West Side Highway,14,2
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Brooklyn Bridge,Brooklyn,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Hugh L. Carey Tunnel,Brooklyn,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Manhattan Bridge,Brooklyn,1,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Williamsburg Bridge,Brooklyn,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,East 60th St,East 60th St,11,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,FDR Drive at 60th St,FDR Drive,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Holland Tunnel,New Jersey,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Lincoln Tunnel,New Jersey,11,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Queens Midtown Tunnel,Queens,2,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Queensboro Bridge,Queens,4,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,West 60th St,West 60th St,3,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,West Side Highway at 60th St,West Side Highway,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Brooklyn Bridge,Brooklyn,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Hugh L. Carey Tunnel,Brooklyn,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Manhattan Bridge,Brooklyn,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Williamsburg Bridge,Brooklyn,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,East 60th St,East 60th St,1,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,FDR Drive at 60th St,FDR Drive,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Holland Tunnel,New Jersey,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Lincoln Tunnel,New Jersey,2,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Queens Midtown Tunnel,Queens,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Queensboro Bridge,Queens,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,West 60th St,West 60th St,1,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,West Side Highway at 60th St,West Side Highway,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,4 - Buses,Brooklyn Bridge,Brooklyn,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,4 - Buses,Hugh L. Carey Tunnel,Brooklyn,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,4 - Buses,Manhattan Bridge,Brooklyn,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,4 - Buses,Williamsburg Bridge,Brooklyn,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,4 - Buses,East 60th St,East 60th St,2,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,4 - Buses,FDR Drive at 60th St,FDR Drive,1,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,4 - Buses,Holland Tunnel,New Jersey,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,4 - Buses,Lincoln Tunnel,New Jersey,4,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,4 - Buses,Queens Midtown Tunnel,Queens,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,4 - Buses,Queensboro Bridge,Queens,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,4 - Buses,West 60th St,West 60th St,1,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,4 - Buses,West Side Highway at 60th St,West Side Highway,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Brooklyn Bridge,Brooklyn,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Hugh L. Carey Tunnel,Brooklyn,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Manhattan Bridge,Brooklyn,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Williamsburg Bridge,Brooklyn,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,East 60th St,East 60th St,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,FDR Drive at 60th St,FDR Drive,1,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Holland Tunnel,New Jersey,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Lincoln Tunnel,New Jersey,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Queens Midtown Tunnel,Queens,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Queensboro Bridge,Queens,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,West 60th St,West 60th St,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,West Side Highway at 60th St,West Side Highway,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Brooklyn Bridge,Brooklyn,17,7
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Hugh L. Carey Tunnel,Brooklyn,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Manhattan Bridge,Brooklyn,22,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Williamsburg Bridge,Brooklyn,40,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,East 60th St,East 60th St,57,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,FDR Drive at 60th St,FDR Drive,24,13
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Holland Tunnel,New Jersey,14,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Lincoln Tunnel,New Jersey,14,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Queens Midtown Tunnel,Queens,6,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Queensboro Bridge,Queens,41,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,West 60th St,West 60th St,33,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:00:00.000,0,2,2,Monday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,West Side Highway at 60th St,West Side Highway,15,1
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:10:00.000,10,2,2,Monday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Brooklyn Bridge,Brooklyn,17,15
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:10:00.000,10,2,2,Monday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Hugh L. Carey Tunnel,Brooklyn,3,1
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:10:00.000,10,2,2,Monday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Manhattan Bridge,Brooklyn,16,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:10:00.000,10,2,2,Monday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Williamsburg Bridge,Brooklyn,32,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:10:00.000,10,2,2,Monday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",East 60th St,East 60th St,48,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:10:00.000,10,2,2,Monday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",FDR Drive at 60th St,FDR Drive,32,32
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:10:00.000,10,2,2,Monday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Holland Tunnel,New Jersey,16,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:10:00.000,10,2,2,Monday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Lincoln Tunnel,New Jersey,31,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:10:00.000,10,2,2,Monday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Queens Midtown Tunnel,Queens,14,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:10:00.000,10,2,2,Monday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Queensboro Bridge,Queens,28,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:10:00.000,10,2,2,Monday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",West 60th St,West 60th St,12,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:10:00.000,10,2,2,Monday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",West Side Highway at 60th St,West Side Highway,15,1
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:10:00.000,10,2,2,Monday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Brooklyn Bridge,Brooklyn,2,1
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:10:00.000,10,2,2,Monday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Hugh L. Carey Tunnel,Brooklyn,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:10:00.000,10,2,2,Monday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Manhattan Bridge,Brooklyn,2,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:10:00.000,10,2,2,Monday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Williamsburg Bridge,Brooklyn,4,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:10:00.000,10,2,2,Monday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,East 60th St,East 60th St,10,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:10:00.000,10,2,2,Monday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,FDR Drive at 60th St,FDR Drive,1,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:10:00.000,10,2,2,Monday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Holland Tunnel,New Jersey,4,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:10:00.000,10,2,2,Monday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Lincoln Tunnel,New Jersey,12,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:10:00.000,10,2,2,Monday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Queens Midtown Tunnel,Queens,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:10:00.000,10,2,2,Monday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Queensboro Bridge,Queens,4,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:10:00.000,10,2,2,Monday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,West 60th St,West 60th St,4,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:10:00.000,10,2,2,Monday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,West Side Highway at 60th St,West Side Highway,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:10:00.000,10,2,2,Monday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Brooklyn Bridge,Brooklyn,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:10:00.000,10,2,2,Monday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Hugh L. Carey Tunnel,Brooklyn,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:10:00.000,10,2,2,Monday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Manhattan Bridge,Brooklyn,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:10:00.000,10,2,2,Monday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Williamsburg Bridge,Brooklyn,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:10:00.000,10,2,2,Monday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,East 60th St,East 60th St,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:10:00.000,10,2,2,Monday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,FDR Drive at 60th St,FDR Drive,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:10:00.000,10,2,2,Monday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Holland Tunnel,New Jersey,0,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:10:00.000,10,2,2,Monday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Lincoln Tunnel,New Jersey,2,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:10:00.000,10,2,2,Monday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Queens Midtown Tunnel,Queens,1,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:10:00.000,10,2,2,Monday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Queensboro Bridge,Queens,1,0
2025-01-13T00:00:00.000,2025-01-13T02:00:00.000,2025-01-13T02:10:00.000,10,2,2,Monday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,West 60th St,West 60th St,1,0
