requestid,boro,yr,m,d,hh,mm,vol,segmentid,wktgeom,street,fromst,tost,direction
39558,Bronx,2025,12,10,21,15,399,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,10,21,30,408,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,10,21,45,412,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,10,22,0,386,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,10,22,15,383,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,10,22,30,380,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,10,22,45,385,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,10,23,0,310,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,10,23,15,370,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,10,23,30,320,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,10,23,45,281,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,11,0,0,307,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,11,0,15,326,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,11,0,30,273,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,11,0,45,281,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,11,1,0,211,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,11,1,15,184,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,11,1,30,167,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,11,1,45,148,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,11,2,0,131,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,11,2,15,117,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,11,2,30,120,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,11,2,45,97,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,11,3,0,82,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,11,3,15,83,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,11,3,30,85,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,11,3,45,86,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,11,4,0,89,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,11,4,15,86,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,11,4,30,122,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,11,4,45,134,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,11,5,0,149,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,11,5,15,141,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
39558,Bronx,2025,12,11,5,30,169,276694,POINT (1005054.6811617257 233119.6509519105),MDE NB ENTRANCE WILLIS AVENUE BR,Bruckner Boulevard,Dead end,NB
